| ----- | Package Sizes | ------ |
|4piece, 6piece, 10piece, 20piece|
[44, 34, 4, 29]
[44, 34, 6, 28]
[44, 34, 8, 27]
[44, 34, 10, 26]
[44, 34, 12, 25]
[44, 34, 14, 24]
[44, 34, 16, 23]
[44, 34, 18, 22]
[44, 34, 20, 21]
[44, 34, 22, 20]
[44, 34, 24, 19]
[44, 34, 26, 18]
[44, 34, 28, 17]
[44, 34, 30, 16]
[44, 34, 32, 15]
[44, 34, 34, 14]
[44, 34, 36, 13]
[44, 34, 38, 12]
[44, 34, 40, 11]
[44, 34, 42, 10]
[44, 34, 44, 9]
[44, 34, 46, 8]
[44, 34, 48, 7]
[44, 34, 50, 6]
[44, 34, 52, 5]
[44, 34, 54, 4]
[44, 34, 56, 3]
[44, 34, 58, 2]
[44, 34, 60, 1]
[44, 34, 62, 0]
[44, 39, 1, 29]
[44, 39, 3, 28]
[44, 39, 5, 27]
[44, 39, 7, 26]
[44, 39, 9, 25]
[44, 39, 11, 24]
[44, 39, 13, 23]
[44, 39, 15, 22]
[44, 39, 17, 21]
[44, 39, 19, 20]
[44, 39, 21, 19]
[44, 39, 23, 18]
[44, 39, 25, 17]
[44, 39, 27, 16]
[44, 39, 29, 15]
[44, 39, 31, 14]
[44, 39, 33, 13]
[44, 39, 35, 12]
[44, 39, 37, 11]
[44, 39, 39, 10]
[44, 39, 41, 9]
[44, 39, 43, 8]
[44, 39, 45, 7]
[44, 39, 47, 6]
[44, 39, 49, 5]
[44, 39, 51, 4]
[44, 39, 53, 3]
[44, 39, 55, 2]
[44, 39, 57, 1]
[44, 39, 59, 0]
[44, 44, 0, 28]
[44, 44, 2, 27]
[44, 44, 4, 26]
[44, 44, 6, 25]
[44, 44, 8, 24]
[44, 44, 10, 23]
[44, 44, 12, 22]
[44, 44, 14, 21]
[44, 44, 16, 20]
[44, 44, 18, 19]
[44, 44, 20, 18]
[44, 44, 22, 17]
[44, 44, 24, 16]
[44, 44, 26, 15]
[44, 44, 28, 14]
[44, 44, 30, 13]
[44, 44, 32, 12]
[44, 44, 34, 11]
[44, 44, 36, 10]
[44, 44, 38, 9]
[44, 44, 40, 8]
[44, 44, 42, 7]
[44, 44, 44, 6]
[44, 44, 46, 5]
[44, 44, 48, 4]
[44, 44, 50, 3]
[44, 44, 52, 2]
[44, 44, 54, 1]
[44, 44, 56, 0]
[44, 49, 1, 26]
[44, 49, 3, 25]
[44, 49, 5, 24]
[44, 49, 7, 23]
[44, 49, 9, 22]
[44, 49, 11, 21]
[44, 49, 13, 20]
[44, 49, 15, 19]
[44, 49, 17, 18]
[44, 49, 19, 17]
[44, 49, 21, 16]
[44, 49, 23, 15]
[44, 49, 25, 14]
[44, 49, 27, 13]
[44, 49, 29, 12]
[44, 49, 31, 11]
[44, 49, 33, 10]
[44, 49, 35, 9]
[44, 49, 37, 8]
[44, 49, 39, 7]
[44, 49, 41, 6]
[44, 49, 43, 5]
[44, 49, 45, 4]
[44, 49, 47, 3]
[44, 49, 49, 2]
[44, 49, 51, 1]
[44, 49, 53, 0]
[44, 54, 0, 25]
[44, 54, 2, 24]
[44, 54, 4, 23]
[44, 54, 6, 22]
[44, 54, 8, 21]
[44, 54, 10, 20]
[44, 54, 12, 19]
[44, 54, 14, 18]
[44, 54, 16, 17]
[44, 54, 18, 16]
[44, 54, 20, 15]
[44, 54, 22, 14]
[44, 54, 24, 13]
[44, 54, 26, 12]
[44, 54, 28, 11]
[44, 54, 30, 10]
[44, 54, 32, 9]
[44, 54, 34, 8]
[44, 54, 36, 7]
[44, 54, 38, 6]
[44, 54, 40, 5]
[44, 54, 42, 4]
[44, 54, 44, 3]
[44, 54, 46, 2]
[44, 54, 48, 1]
[44, 54, 50, 0]
[44, 59, 1, 23]
[44, 59, 3, 22]
[44, 59, 5, 21]
[44, 59, 7, 20]
[44, 59, 9, 19]
[44, 59, 11, 18]
[44, 59, 13, 17]
[44, 59, 15, 16]
[44, 59, 17, 15]
[44, 59, 19, 14]
[44, 59, 21, 13]
[44, 59, 23, 12]
[44, 59, 25, 11]
[44, 59, 27, 10]
[44, 59, 29, 9]
[44, 59, 31, 8]
[44, 59, 33, 7]
[44, 59, 35, 6]
[44, 59, 37, 5]
[44, 59, 39, 4]
[44, 59, 41, 3]
[44, 59, 43, 2]
[44, 59, 45, 1]
[44, 59, 47, 0]
[44, 64, 0, 22]
[44, 64, 2, 21]
[44, 64, 4, 20]
[44, 64, 6, 19]
[44, 64, 8, 18]
[44, 64, 10, 17]
[44, 64, 12, 16]
[44, 64, 14, 15]
[44, 64, 16, 14]
[44, 64, 18, 13]
[44, 64, 20, 12]
[44, 64, 22, 11]
[44, 64, 24, 10]
[44, 64, 26, 9]
[44, 64, 28, 8]
[44, 64, 30, 7]
[44, 64, 32, 6]
[44, 64, 34, 5]
[44, 64, 36, 4]
[44, 64, 38, 3]
[44, 64, 40, 2]
[44, 64, 42, 1]
[44, 64, 44, 0]
[44, 69, 1, 20]
[44, 69, 3, 19]
[44, 69, 5, 18]
[44, 69, 7, 17]
[44, 69, 9, 16]
[44, 69, 11, 15]
[44, 69, 13, 14]
[44, 69, 15, 13]
[44, 69, 17, 12]
[44, 69, 19, 11]
[44, 69, 21, 10]
[44, 69, 23, 9]
[44, 69, 25, 8]
[44, 69, 27, 7]
[44, 69, 29, 6]
[44, 69, 31, 5]
[44, 69, 33, 4]
[44, 69, 35, 3]
[44, 69, 37, 2]
[44, 69, 39, 1]
[44, 69, 41, 0]
[44, 74, 0, 19]
[44, 74, 2, 18]
[44, 74, 4, 17]
[44, 74, 6, 16]
[44, 74, 8, 15]
[44, 74, 10, 14]
[44, 74, 12, 13]
[44, 74, 14, 12]
[44, 74, 16, 11]
[44, 74, 18, 10]
[44, 74, 20, 9]
[44, 74, 22, 8]
[44, 74, 24, 7]
[44, 74, 26, 6]
[44, 74, 28, 5]
[44, 74, 30, 4]
[44, 74, 32, 3]
[44, 74, 34, 2]
[44, 74, 36, 1]
[44, 74, 38, 0]
[44, 79, 1, 17]
[44, 79, 3, 16]
[44, 79, 5, 15]
[44, 79, 7, 14]
[44, 79, 9, 13]
[44, 79, 11, 12]
[44, 79, 13, 11]
[44, 79, 15, 10]
[44, 79, 17, 9]
[44, 79, 19, 8]
[44, 79, 21, 7]
[44, 79, 23, 6]
[44, 79, 25, 5]
[44, 79, 27, 4]
[44, 79, 29, 3]
[44, 79, 31, 2]
[44, 79, 33, 1]
[44, 79, 35, 0]
[44, 84, 0, 16]
[44, 84, 2, 15]
[44, 84, 4, 14]
[44, 84, 6, 13]
[44, 84, 8, 12]
[44, 84, 10, 11]
[44, 84, 12, 10]
[44, 84, 14, 9]
[44, 84, 16, 8]
[44, 84, 18, 7]
[44, 84, 20, 6]
[44, 84, 22, 5]
[44, 84, 24, 4]
[44, 84, 26, 3]
[44, 84, 28, 2]
[44, 84, 30, 1]
[44, 84, 32, 0]
[44, 89, 1, 14]
[44, 89, 3, 13]
[44, 89, 5, 12]
[44, 89, 7, 11]
[44, 89, 9, 10]
[44, 89, 11, 9]
[44, 89, 13, 8]
[44, 89, 15, 7]
[44, 89, 17, 6]
[44, 89, 19, 5]
[44, 89, 21, 4]
[44, 89, 23, 3]
[44, 89, 25, 2]
[44, 89, 27, 1]
[44, 89, 29, 0]
[44, 94, 0, 13]
[44, 94, 2, 12]
[44, 94, 4, 11]
[44, 94, 6, 10]
[44, 94, 8, 9]
[44, 94, 10, 8]
[44, 94, 12, 7]
[44, 94, 14, 6]
[44, 94, 16, 5]
[44, 94, 18, 4]
[44, 94, 20, 3]
[44, 94, 22, 2]
[44, 94, 24, 1]
[44, 94, 26, 0]
[44, 99, 1, 11]
[44, 99, 3, 10]
[44, 99, 5, 9]
[44, 99, 7, 8]
[44, 99, 9, 7]
[44, 99, 11, 6]
[44, 99, 13, 5]
[44, 99, 15, 4]
[44, 99, 17, 3]
[44, 99, 19, 2]
[44, 99, 21, 1]
[44, 99, 23, 0]
[44, 104, 0, 10]
[44, 104, 2, 9]
[44, 104, 4, 8]
[44, 104, 6, 7]
[44, 104, 8, 6]
[44, 104, 10, 5]
[44, 104, 12, 4]
[44, 104, 14, 3]
[44, 104, 16, 2]
[44, 104, 18, 1]
[44, 104, 20, 0]
[44, 109, 1, 8]
[44, 109, 3, 7]
[44, 109, 5, 6]
[44, 109, 7, 5]
[44, 109, 9, 4]
[44, 109, 11, 3]
[44, 109, 13, 2]
[44, 109, 15, 1]
[44, 109, 17, 0]
[44, 114, 0, 7]
[44, 114, 2, 6]
[44, 114, 4, 5]
[44, 114, 6, 4]
[44, 114, 8, 3]
[44, 114, 10, 2]
[44, 114, 12, 1]
[44, 114, 14, 0]
[44, 119, 1, 5]
[44, 119, 3, 4]
[44, 119, 5, 3]
[44, 119, 7, 2]
[44, 119, 9, 1]
[44, 119, 11, 0]
[44, 124, 0, 4]
[44, 124, 2, 3]
[44, 124, 4, 2]
[44, 124, 6, 1]
[44, 124, 8, 0]
[44, 129, 1, 2]
[44, 129, 3, 1]
[44, 129, 5, 0]
[44, 134, 0, 1]
[44, 134, 2, 0]
[45, 0, 0, 41]
[45, 0, 2, 40]
[45, 0, 4, 39]
[45, 0, 6, 38]
[45, 0, 8, 37]
[45, 0, 10, 36]
[45, 0, 12, 35]
[45, 0, 14, 34]
[45, 0, 16, 33]
[45, 0, 18, 32]
[45, 0, 20, 31]
[45, 0, 22, 30]
[45, 0, 24, 29]
[45, 0, 26, 28]
[45, 0, 28, 27]
[45, 0, 30, 26]
[45, 0, 32, 25]
[45, 0, 34, 24]
[45, 0, 36, 23]
[45, 0, 38, 22]
[45, 0, 40, 21]
[45, 0, 42, 20]
[45, 0, 44, 19]
[45, 0, 46, 18]
[45, 0, 48, 17]
[45, 0, 50, 16]
[45, 0, 52, 15]
[45, 0, 54, 14]
[45, 0, 56, 13]
[45, 0, 58, 12]
[45, 0, 60, 11]
[45, 0, 62, 10]
[45, 0, 64, 9]
[45, 0, 66, 8]
[45, 0, 68, 7]
[45, 0, 70, 6]
[45, 0, 72, 5]
[45, 0, 74, 4]
[45, 0, 76, 3]
[45, 0, 78, 2]
[45, 0, 80, 1]
[45, 0, 82, 0]
[45, 5, 1, 39]
[45, 5, 3, 38]
[45, 5, 5, 37]
[45, 5, 7, 36]
[45, 5, 9, 35]
[45, 5, 11, 34]
[45, 5, 13, 33]
[45, 5, 15, 32]
[45, 5, 17, 31]
[45, 5, 19, 30]
[45, 5, 21, 29]
[45, 5, 23, 28]
[45, 5, 25, 27]
[45, 5, 27, 26]
[45, 5, 29, 25]
[45, 5, 31, 24]
[45, 5, 33, 23]
[45, 5, 35, 22]
[45, 5, 37, 21]
[45, 5, 39, 20]
[45, 5, 41, 19]
[45, 5, 43, 18]
[45, 5, 45, 17]
[45, 5, 47, 16]
[45, 5, 49, 15]
[45, 5, 51, 14]
[45, 5, 53, 13]
[45, 5, 55, 12]
[45, 5, 57, 11]
[45, 5, 59, 10]
[45, 5, 61, 9]
[45, 5, 63, 8]
[45, 5, 65, 7]
[45, 5, 67, 6]
[45, 5, 69, 5]
[45, 5, 71, 4]
[45, 5, 73, 3]
[45, 5, 75, 2]
[45, 5, 77, 1]
[45, 5, 79, 0]
[45, 10, 0, 38]
[45, 10, 2, 37]
[45, 10, 4, 36]
[45, 10, 6, 35]
[45, 10, 8, 34]
[45, 10, 10, 33]
[45, 10, 12, 32]
[45, 10, 14, 31]
[45, 10, 16, 30]
[45, 10, 18, 29]
[45, 10, 20, 28]
[45, 10, 22, 27]
[45, 10, 24, 26]
[45, 10, 26, 25]
[45, 10, 28, 24]
[45, 10, 30, 23]
[45, 10, 32, 22]
[45, 10, 34, 21]
[45, 10, 36, 20]
[45, 10, 38, 19]
[45, 10, 40, 18]
[45, 10, 42, 17]
[45, 10, 44, 16]
[45, 10, 46, 15]
[45, 10, 48, 14]
[45, 10, 50, 13]
[45, 10, 52, 12]
[45, 10, 54, 11]
[45, 10, 56, 10]
[45, 10, 58, 9]
[45, 10, 60, 8]
[45, 10, 62, 7]
[45, 10, 64, 6]
[45, 10, 66, 5]
[45, 10, 68, 4]
[45, 10, 70, 3]
[45, 10, 72, 2]
[45, 10, 74, 1]
[45, 10, 76, 0]
[45, 15, 1, 36]
[45, 15, 3, 35]
[45, 15, 5, 34]
[45, 15, 7, 33]
[45, 15, 9, 32]
[45, 15, 11, 31]
[45, 15, 13, 30]
[45, 15, 15, 29]
[45, 15, 17, 28]
[45, 15, 19, 27]
[45, 15, 21, 26]
[45, 15, 23, 25]
[45, 15, 25, 24]
[45, 15, 27, 23]
[45, 15, 29, 22]
[45, 15, 31, 21]
[45, 15, 33, 20]
[45, 15, 35, 19]
[45, 15, 37, 18]
[45, 15, 39, 17]
[45, 15, 41, 16]
[45, 15, 43, 15]
[45, 15, 45, 14]
[45, 15, 47, 13]
[45, 15, 49, 12]
[45, 15, 51, 11]
[45, 15, 53, 10]
[45, 15, 55, 9]
[45, 15, 57, 8]
[45, 15, 59, 7]
[45, 15, 61, 6]
[45, 15, 63, 5]
[45, 15, 65, 4]
[45, 15, 67, 3]
[45, 15, 69, 2]
[45, 15, 71, 1]
[45, 15, 73, 0]
[45, 20, 0, 35]
[45, 20, 2, 34]
[45, 20, 4, 33]
[45, 20, 6, 32]
[45, 20, 8, 31]
[45, 20, 10, 30]
[45, 20, 12, 29]
[45, 20, 14, 28]
[45, 20, 16, 27]
[45, 20, 18, 26]
[45, 20, 20, 25]
[45, 20, 22, 24]
[45, 20, 24, 23]
[45, 20, 26, 22]
[45, 20, 28, 21]
[45, 20, 30, 20]
[45, 20, 32, 19]
[45, 20, 34, 18]
[45, 20, 36, 17]
[45, 20, 38, 16]
[45, 20, 40, 15]
[45, 20, 42, 14]
[45, 20, 44, 13]
[45, 20, 46, 12]
[45, 20, 48, 11]
[45, 20, 50, 10]
[45, 20, 52, 9]
[45, 20, 54, 8]
[45, 20, 56, 7]
[45, 20, 58, 6]
[45, 20, 60, 5]
[45, 20, 62, 4]
[45, 20, 64, 3]
[45, 20, 66, 2]
[45, 20, 68, 1]
[45, 20, 70, 0]
[45, 25, 1, 33]
[45, 25, 3, 32]
[45, 25, 5, 31]
[45, 25, 7, 30]
[45, 25, 9, 29]
[45, 25, 11, 28]
[45, 25, 13, 27]
[45, 25, 15, 26]
[45, 25, 17, 25]
[45, 25, 19, 24]
[45, 25, 21, 23]
[45, 25, 23, 22]
[45, 25, 25, 21]
[45, 25, 27, 20]
[45, 25, 29, 19]
[45, 25, 31, 18]
[45, 25, 33, 17]
[45, 25, 35, 16]
[45, 25, 37, 15]
[45, 25, 39, 14]
[45, 25, 41, 13]
[45, 25, 43, 12]
[45, 25, 45, 11]
[45, 25, 47, 10]
[45, 25, 49, 9]
[45, 25, 51, 8]
[45, 25, 53, 7]
[45, 25, 55, 6]
[45, 25, 57, 5]
[45, 25, 59, 4]
[45, 25, 61, 3]
[45, 25, 63, 2]
[45, 25, 65, 1]
[45, 25, 67, 0]
[45, 30, 0, 32]
[45, 30, 2, 31]
[45, 30, 4, 30]
[45, 30, 6, 29]
[45, 30, 8, 28]
[45, 30, 10, 27]
[45, 30, 12, 26]
[45, 30, 14, 25]
[45, 30, 16, 24]
[45, 30, 18, 23]
[45, 30, 20, 22]
[45, 30, 22, 21]
[45, 30, 24, 20]
[45, 30, 26, 19]
[45, 30, 28, 18]
[45, 30, 30, 17]
[45, 30, 32, 16]
[45, 30, 34, 15]
[45, 30, 36, 14]
[45, 30, 38, 13]
[45, 30, 40, 12]
[45, 30, 42, 11]
[45, 30, 44, 10]
[45, 30, 46, 9]
[45, 30, 48, 8]
[45, 30, 50, 7]
[45, 30, 52, 6]
[45, 30, 54, 5]
[45, 30, 56, 4]
[45, 30, 58, 3]
[45, 30, 60, 2]
[45, 30, 62, 1]
[45, 30, 64, 0]
[45, 35, 1, 30]
[45, 35, 3, 29]
[45, 35, 5, 28]
[45, 35, 7, 27]
[45, 35, 9, 26]
[45, 35, 11, 25]
[45, 35, 13, 24]
[45, 35, 15, 23]
[45, 35, 17, 22]
[45, 35, 19, 21]
[45, 35, 21, 20]
[45, 35, 23, 19]
[45, 35, 25, 18]
[45, 35, 27, 17]
[45, 35, 29, 16]
[45, 35, 31, 15]
[45, 35, 33, 14]
[45, 35, 35, 13]
[45, 35, 37, 12]
[45, 35, 39, 11]
[45, 35, 41, 10]
[45, 35, 43, 9]
[45, 35, 45, 8]
[45, 35, 47, 7]
[45, 35, 49, 6]
[45, 35, 51, 5]
[45, 35, 53, 4]
[45, 35, 55, 3]
[45, 35, 57, 2]
[45, 35, 59, 1]
[45, 35, 61, 0]
[45, 40, 0, 29]
[45, 40, 2, 28]
[45, 40, 4, 27]
[45, 40, 6, 26]
[45, 40, 8, 25]
[45, 40, 10, 24]
[45, 40, 12, 23]
[45, 40, 14, 22]
[45, 40, 16, 21]
[45, 40, 18, 20]
[45, 40, 20, 19]
[45, 40, 22, 18]
[45, 40, 24, 17]
[45, 40, 26, 16]
[45, 40, 28, 15]
[45, 40, 30, 14]
[45, 40, 32, 13]
[45, 40, 34, 12]
[45, 40, 36, 11]
[45, 40, 38, 10]
[45, 40, 40, 9]
[45, 40, 42, 8]
[45, 40, 44, 7]
[45, 40, 46, 6]
[45, 40, 48, 5]
[45, 40, 50, 4]
[45, 40, 52, 3]
[45, 40, 54, 2]
[45, 40, 56, 1]
[45, 40, 58, 0]
[45, 45, 1, 27]
[45, 45, 3, 26]
[45, 45, 5, 25]
[45, 45, 7, 24]
[45, 45, 9, 23]
[45, 45, 11, 22]
[45, 45, 13, 21]
[45, 45, 15, 20]
[45, 45, 17, 19]
[45, 45, 19, 18]
[45, 45, 21, 17]
[45, 45, 23, 16]
[45, 45, 25, 15]
[45, 45, 27, 14]
[45, 45, 29, 13]
[45, 45, 31, 12]
[45, 45, 33, 11]
[45, 45, 35, 10]
[45, 45, 37, 9]
[45, 45, 39, 8]
[45, 45, 41, 7]
[45, 45, 43, 6]
[45, 45, 45, 5]
[45, 45, 47, 4]
[45, 45, 49, 3]
[45, 45, 51, 2]
[45, 45, 53, 1]
[45, 45, 55, 0]
[45, 50, 0, 26]
[45, 50, 2, 25]
[45, 50, 4, 24]
[45, 50, 6, 23]
[45, 50, 8, 22]
[45, 50, 10, 21]
[45, 50, 12, 20]
[45, 50, 14, 19]
[45, 50, 16, 18]
[45, 50, 18, 17]
[45, 50, 20, 16]
[45, 50, 22, 15]
[45, 50, 24, 14]
[45, 50, 26, 13]
[45, 50, 28, 12]
[45, 50, 30, 11]
[45, 50, 32, 10]
[45, 50, 34, 9]
[45, 50, 36, 8]
[45, 50, 38, 7]
[45, 50, 40, 6]
[45, 50, 42, 5]
[45, 50, 44, 4]
[45, 50, 46, 3]
[45, 50, 48, 2]
[45, 50, 50, 1]
[45, 50, 52, 0]
[45, 55, 1, 24]
[45, 55, 3, 23]
[45, 55, 5, 22]
[45, 55, 7, 21]
[45, 55, 9, 20]
[45, 55, 11, 19]
[45, 55, 13, 18]
[45, 55, 15, 17]
[45, 55, 17, 16]
[45, 55, 19, 15]
[45, 55, 21, 14]
[45, 55, 23, 13]
[45, 55, 25, 12]
[45, 55, 27, 11]
[45, 55, 29, 10]
[45, 55, 31, 9]
[45, 55, 33, 8]
[45, 55, 35, 7]
[45, 55, 37, 6]
[45, 55, 39, 5]
[45, 55, 41, 4]
[45, 55, 43, 3]
[45, 55, 45, 2]
[45, 55, 47, 1]
[45, 55, 49, 0]
[45, 60, 0, 23]
[45, 60, 2, 22]
[45, 60, 4, 21]
[45, 60, 6, 20]
[45, 60, 8, 19]
[45, 60, 10, 18]
[45, 60, 12, 17]
[45, 60, 14, 16]
[45, 60, 16, 15]
[45, 60, 18, 14]
[45, 60, 20, 13]
[45, 60, 22, 12]
[45, 60, 24, 11]
[45, 60, 26, 10]
[45, 60, 28, 9]
[45, 60, 30, 8]
[45, 60, 32, 7]
[45, 60, 34, 6]
[45, 60, 36, 5]
[45, 60, 38, 4]
[45, 60, 40, 3]
[45, 60, 42, 2]
[45, 60, 44, 1]
[45, 60, 46, 0]
[45, 65, 1, 21]
[45, 65, 3, 20]
[45, 65, 5, 19]
[45, 65, 7, 18]
[45, 65, 9, 17]
[45, 65, 11, 16]
[45, 65, 13, 15]
[45, 65, 15, 14]
[45, 65, 17, 13]
[45, 65, 19, 12]
[45, 65, 21, 11]
[45, 65, 23, 10]
[45, 65, 25, 9]
[45, 65, 27, 8]
[45, 65, 29, 7]
[45, 65, 31, 6]
[45, 65, 33, 5]
[45, 65, 35, 4]
[45, 65, 37, 3]
[45, 65, 39, 2]
[45, 65, 41, 1]
[45, 65, 43, 0]
[45, 70, 0, 20]
[45, 70, 2, 19]
[45, 70, 4, 18]
[45, 70, 6, 17]
[45, 70, 8, 16]
[45, 70, 10, 15]
[45, 70, 12, 14]
[45, 70, 14, 13]
[45, 70, 16, 12]
[45, 70, 18, 11]
[45, 70, 20, 10]
[45, 70, 22, 9]
[45, 70, 24, 8]
[45, 70, 26, 7]
[45, 70, 28, 6]
[45, 70, 30, 5]
[45, 70, 32, 4]
[45, 70, 34, 3]
[45, 70, 36, 2]
[45, 70, 38, 1]
[45, 70, 40, 0]
[45, 75, 1, 18]
[45, 75, 3, 17]
[45, 75, 5, 16]
[45, 75, 7, 15]
[45, 75, 9, 14]
[45, 75, 11, 13]
[45, 75, 13, 12]
[45, 75, 15, 11]
[45, 75, 17, 10]
[45, 75, 19, 9]
[45, 75, 21, 8]
[45, 75, 23, 7]
[45, 75, 25, 6]
[45, 75, 27, 5]
[45, 75, 29, 4]
[45, 75, 31, 3]
[45, 75, 33, 2]
[45, 75, 35, 1]
[45, 75, 37, 0]
[45, 80, 0, 17]
[45, 80, 2, 16]
[45, 80, 4, 15]
[45, 80, 6, 14]
[45, 80, 8, 13]
[45, 80, 10, 12]
[45, 80, 12, 11]
[45, 80, 14, 10]
[45, 80, 16, 9]
[45, 80, 18, 8]
[45, 80, 20, 7]
[45, 80, 22, 6]
[45, 80, 24, 5]
[45, 80, 26, 4]
[45, 80, 28, 3]
[45, 80, 30, 2]
[45, 80, 32, 1]
[45, 80, 34, 0]
[45, 85, 1, 15]
[45, 85, 3, 14]
[45, 85, 5, 13]
[45, 85, 7, 12]
[45, 85, 9, 11]
[45, 85, 11, 10]
[45, 85, 13, 9]
[45, 85, 15, 8]
[45, 85, 17, 7]
[45, 85, 19, 6]
[45, 85, 21, 5]
[45, 85, 23, 4]
[45, 85, 25, 3]
[45, 85, 27, 2]
[45, 85, 29, 1]
[45, 85, 31, 0]
[45, 90, 0, 14]
[45, 90, 2, 13]
[45, 90, 4, 12]
[45, 90, 6, 11]
[45, 90, 8, 10]
[45, 90, 10, 9]
[45, 90, 12, 8]
[45, 90, 14, 7]
[45, 90, 16, 6]
[45, 90, 18, 5]
[45, 90, 20, 4]
[45, 90, 22, 3]
[45, 90, 24, 2]
[45, 90, 26, 1]
[45, 90, 28, 0]
[45, 95, 1, 12]
[45, 95, 3, 11]
[45, 95, 5, 10]
[45, 95, 7, 9]
[45, 95, 9, 8]
[45, 95, 11, 7]
[45, 95, 13, 6]
[45, 95, 15, 5]
[45, 95, 17, 4]
[45, 95, 19, 3]
[45, 95, 21, 2]
[45, 95, 23, 1]
[45, 95, 25, 0]
[45, 100, 0, 11]
[45, 100, 2, 10]
[45, 100, 4, 9]
[45, 100, 6, 8]
[45, 100, 8, 7]
[45, 100, 10, 6]
[45, 100, 12, 5]
[45, 100, 14, 4]
[45, 100, 16, 3]
[45, 100, 18, 2]
[45, 100, 20, 1]
[45, 100, 22, 0]
[45, 105, 1, 9]
[45, 105, 3, 8]
[45, 105, 5, 7]
[45, 105, 7, 6]
[45, 105, 9, 5]
[45, 105, 11, 4]
[45, 105, 13, 3]
[45, 105, 15, 2]
[45, 105, 17, 1]
[45, 105, 19, 0]
[45, 110, 0, 8]
[45, 110, 2, 7]
[45, 110, 4, 6]
[45, 110, 6, 5]
[45, 110, 8, 4]
[45, 110, 10, 3]
[45, 110, 12, 2]
[45, 110, 14, 1]
[45, 110, 16, 0]
[45, 115, 1, 6]
[45, 115, 3, 5]
[45, 115, 5, 4]
[45, 115, 7, 3]
[45, 115, 9, 2]
[45, 115, 11, 1]
[45, 115, 13, 0]
[45, 120, 0, 5]
[45, 120, 2, 4]
[45, 120, 4, 3]
[45, 120, 6, 2]
[45, 120, 8, 1]
[45, 120, 10, 0]
[45, 125, 1, 3]
[45, 125, 3, 2]
[45, 125, 5, 1]
[45, 125, 7, 0]
[45, 130, 0, 2]
[45, 130, 2, 1]
[45, 130, 4, 0]
[45, 135, 1, 0]
[46, 1, 1, 40]
[46, 1, 3, 39]
[46, 1, 5, 38]
[46, 1, 7, 37]
[46, 1, 9, 36]
[46, 1, 11, 35]
[46, 1, 13, 34]
[46, 1, 15, 33]
[46, 1, 17, 32]
[46, 1, 19, 31]
[46, 1, 21, 30]
[46, 1, 23, 29]
[46, 1, 25, 28]
[46, 1, 27, 27]
[46, 1, 29, 26]
[46, 1, 31, 25]
[46, 1, 33, 24]
[46, 1, 35, 23]
[46, 1, 37, 22]
[46, 1, 39, 21]
[46, 1, 41, 20]
[46, 1, 43, 19]
[46, 1, 45, 18]
[46, 1, 47, 17]
[46, 1, 49, 16]
[46, 1, 51, 15]
[46, 1, 53, 14]
[46, 1, 55, 13]
[46, 1, 57, 12]
[46, 1, 59, 11]
[46, 1, 61, 10]
[46, 1, 63, 9]
[46, 1, 65, 8]
[46, 1, 67, 7]
[46, 1, 69, 6]
[46, 1, 71, 5]
[46, 1, 73, 4]
[46, 1, 75, 3]
[46, 1, 77, 2]
[46, 1, 79, 1]
[46, 1, 81, 0]
[46, 6, 0, 39]
[46, 6, 2, 38]
[46, 6, 4, 37]
[46, 6, 6, 36]
[46, 6, 8, 35]
[46, 6, 10, 34]
[46, 6, 12, 33]
[46, 6, 14, 32]
[46, 6, 16, 31]
[46, 6, 18, 30]
[46, 6, 20, 29]
[46, 6, 22, 28]
[46, 6, 24, 27]
[46, 6, 26, 26]
[46, 6, 28, 25]
[46, 6, 30, 24]
[46, 6, 32, 23]
[46, 6, 34, 22]
[46, 6, 36, 21]
[46, 6, 38, 20]
[46, 6, 40, 19]
[46, 6, 42, 18]
[46, 6, 44, 17]
[46, 6, 46, 16]
[46, 6, 48, 15]
[46, 6, 50, 14]
[46, 6, 52, 13]
[46, 6, 54, 12]
[46, 6, 56, 11]
[46, 6, 58, 10]
[46, 6, 60, 9]
[46, 6, 62, 8]
[46, 6, 64, 7]
[46, 6, 66, 6]
[46, 6, 68, 5]
[46, 6, 70, 4]
[46, 6, 72, 3]
[46, 6, 74, 2]
[46, 6, 76, 1]
[46, 6, 78, 0]
[46, 11, 1, 37]
[46, 11, 3, 36]
[46, 11, 5, 35]
[46, 11, 7, 34]
[46, 11, 9, 33]
[46, 11, 11, 32]
[46, 11, 13, 31]
[46, 11, 15, 30]
[46, 11, 17, 29]
[46, 11, 19, 28]
[46, 11, 21, 27]
[46, 11, 23, 26]
[46, 11, 25, 25]
[46, 11, 27, 24]
[46, 11, 29, 23]
[46, 11, 31, 22]
[46, 11, 33, 21]
[46, 11, 35, 20]
[46, 11, 37, 19]
[46, 11, 39, 18]
[46, 11, 41, 17]
[46, 11, 43, 16]
[46, 11, 45, 15]
[46, 11, 47, 14]
[46, 11, 49, 13]
[46, 11, 51, 12]
[46, 11, 53, 11]
[46, 11, 55, 10]
[46, 11, 57, 9]
[46, 11, 59, 8]
[46, 11, 61, 7]
[46, 11, 63, 6]
[46, 11, 65, 5]
[46, 11, 67, 4]
[46, 11, 69, 3]
[46, 11, 71, 2]
[46, 11, 73, 1]
[46, 11, 75, 0]
[46, 16, 0, 36]
[46, 16, 2, 35]
[46, 16, 4, 34]
